datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
2007-01-16 02:10:00,0.318,0.146,244.57,1.4,0.0,0.0,0.0,5.3
2007-01-16 02:11:00,0.268,0.056,244.93,1.2,0.0,1.0,0.0,3.4666667
2007-01-16 02:12:00,0.22,0.0,245.51,1.0,0.0,0.0,0.0,3.6666667
2007-01-16 02:13:00,0.24,0.0,245.57,1.0,0.0,0.0,0.0,4.0
2007-01-16 02:14:00,0.22,0.0,245.04,1.0,0.0,0.0,0.0,3.6666667
2007-01-16 02:15:00,0.256,0.0,244.22,1.2,0.0,0.0,0.0,4.266667
2007-01-16 02:16:00,0.294,0.106,243.18,1.2,0.0,0.0,0.0,4.9
2007-01-16 02:17:00,0.31,0.11,243.07,1.4,0.0,1.0,0.0,4.1666665
2007-01-16 02:18:00,0.294,0.108,243.68,1.2,0.0,0.0,0.0,4.9
2007-01-16 02:19:00,0.312,0.114,243.6,1.4,0.0,0.0,0.0,5.2
2007-01-16 02:20:00,0.294,0.114,244.77,1.2,0.0,0.0,0.0,4.9
2007-01-16 02:21:00,0.314,0.12,245.18,1.4,0.0,0.0,0.0,5.233333
2007-01-16 02:22:00,0.294,0.118,245.75,1.2,0.0,0.0,0.0,4.9
2007-01-16 02:23:00,0.314,0.124,246.04,1.4,0.0,0.0,0.0,5.233333
2007-01-16 02:24:00,0.294,0.12,246.13,1.2,0.0,0.0,0.0,4.9
2007-01-16 02:25:00,0.312,0.124,245.94,1.4,0.0,1.0,0.0,4.2
2007-01-16 02:26:00,0.238,0.0,245.2,1.0,0.0,0.0,0.0,3.9666667
2007-01-16 02:27:00,0.238,0.0,244.9,1.0,0.0,0.0,0.0,3.9666667
2007-01-16 02:28:00,0.22,0.0,245.3,1.0,0.0,0.0,0.0,3.6666667
2007-01-16 02:29:00,0.238,0.0,244.98,1.0,0.0,0.0,0.0,3.9666667
2007-01-16 02:30:00,0.22,0.0,245.49,1.0,0.0,0.0,0.0,3.6666667
2007-01-16 02:31:00,0.24,0.0,245.22,1.0,0.0,1.0,0.0,3.0
2007-01-16 02:32:00,0.218,0.0,244.27,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 02:33:00,0.254,0.0,243.73,1.2,0.0,0.0,0.0,4.2333336
2007-01-16 02:34:00,0.378,0.202,243.31,1.8,0.0,2.0,0.0,4.3
2007-01-16 02:35:00,0.43,0.266,242.84,2.0,0.0,2.0,0.0,5.1666665
2007-01-16 02:36:00,0.404,0.26,242.62,2.0,0.0,1.0,0.0,5.733333
2007-01-16 02:37:00,0.426,0.27,243.53,2.0,0.0,2.0,0.0,5.1
2007-01-16 02:38:00,0.412,0.272,244.36,2.0,0.0,1.0,0.0,5.866667
2007-01-16 02:39:00,0.42,0.276,244.43,2.0,0.0,2.0,0.0,5.0
2007-01-16 02:40:00,0.42,0.272,243.96,2.0,0.0,1.0,0.0,6.0
2007-01-16 02:41:00,0.404,0.268,243.75,2.0,0.0,2.0,0.0,4.733333
2007-01-16 02:42:00,0.42,0.276,244.36,2.0,0.0,2.0,0.0,5.0
2007-01-16 02:43:00,0.402,0.274,244.96,2.0,0.0,1.0,0.0,5.7
2007-01-16 02:44:00,0.42,0.282,245.3,2.0,0.0,2.0,0.0,5.0
2007-01-16 02:45:00,0.4,0.28,245.79,2.0,0.0,1.0,0.0,5.6666665
2007-01-16 02:46:00,0.416,0.282,245.37,2.0,0.0,2.0,0.0,4.9333334
2007-01-16 02:47:00,0.304,0.142,245.79,1.4,0.0,2.0,0.0,3.0666666
2007-01-16 02:48:00,0.32,0.14,245.42,1.4,0.0,1.0,0.0,4.3333335
2007-01-16 02:49:00,0.298,0.132,244.7,1.4,0.0,2.0,0.0,2.9666667
2007-01-16 02:50:00,0.316,0.138,244.89,1.4,0.0,1.0,0.0,4.266667
2007-01-16 02:51:00,0.296,0.134,245.27,1.4,0.0,1.0,0.0,3.9333334
2007-01-16 02:52:00,0.316,0.138,244.92,1.4,0.0,2.0,0.0,3.266667
2007-01-16 02:53:00,0.226,0.0,245.56,1.0,0.0,0.0,0.0,3.7666667
2007-01-16 02:54:00,0.24,0.0,245.99,1.0,0.0,1.0,0.0,3.0
2007-01-16 02:55:00,0.22,0.0,245.42,1.0,0.0,0.0,0.0,3.6666667
2007-01-16 02:56:00,0.238,0.0,244.35,1.0,0.0,0.0,0.0,3.9666667
2007-01-16 02:57:00,0.218,0.0,244.1,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 02:58:00,0.236,0.0,244.06,1.0,0.0,0.0,0.0,3.9333334
2007-01-16 02:59:00,0.218,0.0,243.73,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 03:00:00,0.236,0.0,243.54,1.0,0.0,1.0,0.0,2.9333334
2007-01-16 03:01:00,0.218,0.0,244.6,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 03:02:00,0.238,0.0,244.89,1.0,0.0,0.0,0.0,3.9666667
2007-01-16 03:03:00,0.268,0.052,244.82,1.2,0.0,0.0,0.0,4.4666667
2007-01-16 03:04:00,0.312,0.116,244.27,1.4,0.0,0.0,0.0,5.2
2007-01-16 03:05:00,0.292,0.106,243.55,1.2,0.0,0.0,0.0,4.866667
2007-01-16 03:06:00,0.312,0.11,243.33,1.4,0.0,1.0,0.0,4.2
2007-01-16 03:07:00,0.292,0.106,243.55,1.2,0.0,0.0,0.0,4.866667
2007-01-16 03:08:00,0.312,0.112,243.48,1.4,0.0,0.0,0.0,5.2
2007-01-16 03:09:00,0.3,0.11,243.93,1.4,0.0,0.0,0.0,5.0
2007-01-16 03:10:00,0.386,0.202,244.07,1.8,0.0,0.0,0.0,6.4333334
2007-01-16 03:11:00,0.42,0.252,244.0,2.0,0.0,0.0,0.0,7.0
2007-01-16 03:12:00,0.394,0.248,243.9,1.8,0.0,1.0,0.0,5.5666666
2007-01-16 03:13:00,0.38,0.206,244.22,1.8,0.0,0.0,0.0,6.3333335
2007-01-16 03:14:00,0.322,0.144,244.45,1.4,0.0,0.0,0.0,5.366667
2007-01-16 03:15:00,0.342,0.152,245.18,1.6,0.0,0.0,0.0,5.7
2007-01-16 03:16:00,0.32,0.146,244.91,1.4,0.0,0.0,0.0,5.3333335
2007-01-16 03:17:00,0.34,0.154,245.39,1.6,0.0,0.0,0.0,5.6666665
2007-01-16 03:18:00,0.318,0.146,244.84,1.4,0.0,0.0,0.0,5.3
2007-01-16 03:19:00,0.336,0.152,245.02,1.6,0.0,1.0,0.0,4.6
2007-01-16 03:20:00,0.314,0.142,243.88,1.4,0.0,0.0,0.0,5.233333
2007-01-16 03:21:00,0.332,0.142,243.34,1.4,0.0,0.0,0.0,5.5333333
2007-01-16 03:22:00,0.288,0.104,243.75,1.2,0.0,0.0,0.0,4.8
2007-01-16 03:23:00,0.236,0.0,243.99,1.0,0.0,0.0,0.0,3.9333334
2007-01-16 03:24:00,0.218,0.0,244.1,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 03:25:00,0.238,0.0,244.39,1.0,0.0,1.0,0.0,2.9666667
2007-01-16 03:26:00,0.22,0.0,245.43,1.0,0.0,0.0,0.0,3.6666667
2007-01-16 03:27:00,0.24,0.0,245.21,1.0,0.0,0.0,0.0,4.0
2007-01-16 03:28:00,0.22,0.0,245.82,1.0,0.0,0.0,0.0,3.6666667
2007-01-16 03:29:00,0.238,0.0,244.3,1.0,0.0,0.0,0.0,3.9666667
2007-01-16 03:30:00,0.218,0.0,244.24,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 03:31:00,0.238,0.0,244.13,1.0,0.0,1.0,0.0,2.9666667
2007-01-16 03:32:00,0.218,0.0,244.62,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 03:33:00,0.238,0.0,244.12,1.0,0.0,0.0,0.0,3.9666667
2007-01-16 03:34:00,0.216,0.0,243.63,1.0,0.0,0.0,0.0,3.6
2007-01-16 03:35:00,0.238,0.0,244.13,1.0,0.0,0.0,0.0,3.9666667
2007-01-16 03:36:00,0.218,0.0,243.88,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 03:37:00,0.234,0.0,242.5,1.0,0.0,1.0,0.0,2.9
2007-01-16 03:38:00,0.212,0.0,241.34,0.8,0.0,0.0,0.0,3.5333333
2007-01-16 03:39:00,0.232,0.0,241.7,1.0,0.0,0.0,0.0,3.8666666
2007-01-16 03:40:00,0.226,0.0,241.9,1.0,0.0,0.0,0.0,3.7666667
2007-01-16 03:41:00,0.22,0.0,241.72,1.0,0.0,0.0,0.0,3.6666667
2007-01-16 03:42:00,0.234,0.0,242.29,1.0,0.0,1.0,0.0,2.9
2007-01-16 03:43:00,0.216,0.0,242.93,0.8,0.0,0.0,0.0,3.6
2007-01-16 03:44:00,0.234,0.0,242.76,1.0,0.0,0.0,0.0,3.9
2007-01-16 03:45:00,0.216,0.0,243.26,1.0,0.0,0.0,0.0,3.6
2007-01-16 03:46:00,0.342,0.12,243.07,1.6,0.0,0.0,0.0,5.7
2007-01-16 03:47:00,0.324,0.132,242.61,1.4,0.0,0.0,0.0,5.4
2007-01-16 03:48:00,0.342,0.14,243.04,1.6,0.0,1.0,0.0,4.7
2007-01-16 03:49:00,0.32,0.134,243.0,1.4,0.0,0.0,0.0,5.3333335
2007-01-16 03:50:00,0.384,0.182,243.8,1.8,0.0,0.0,0.0,6.4
2007-01-16 03:51:00,0.396,0.246,243.86,1.8,0.0,0.0,0.0,6.6
2007-01-16 03:52:00,0.412,0.248,243.21,2.0,0.0,0.0,0.0,6.866667
2007-01-16 03:53:00,0.392,0.242,243.13,1.8,0.0,0.0,0.0,6.5333333
2007-01-16 03:54:00,0.408,0.242,242.33,2.0,0.0,1.0,0.0,5.8
2007-01-16 03:55:00,0.386,0.236,242.2,1.8,0.0,0.0,0.0,6.4333334
2007-01-16 03:56:00,0.404,0.242,242.4,2.0,0.0,0.0,0.0,6.733333
2007-01-16 03:57:00,0.382,0.238,242.36,1.8,0.0,0.0,0.0,6.366667
2007-01-16 03:58:00,0.352,0.174,242.33,1.6,0.0,0.0,0.0,5.866667
2007-01-16 03:59:00,0.286,0.104,242.83,1.2,0.0,0.0,0.0,4.766667
2007-01-16 04:00:00,0.288,0.082,243.23,1.2,0.0,1.0,0.0,3.8000002
2007-01-16 04:01:00,0.218,0.0,243.7,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 04:02:00,0.238,0.0,244.43,1.0,0.0,0.0,0.0,3.9666667
2007-01-16 04:03:00,0.218,0.0,243.85,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 04:04:00,0.234,0.0,242.73,1.0,0.0,0.0,0.0,3.9
2007-01-16 04:05:00,0.216,0.0,242.61,1.0,0.0,0.0,0.0,3.6
2007-01-16 04:06:00,0.236,0.0,242.61,1.0,0.0,1.0,0.0,2.9333334
2007-01-16 04:07:00,0.216,0.0,242.78,1.0,0.0,0.0,0.0,3.6
2007-01-16 04:08:00,0.236,0.0,243.41,1.0,0.0,0.0,0.0,3.9333334
2007-01-16 04:09:00,0.218,0.0,243.43,1.0,0.0,0.0,0.0,3.6333334
2007-01-16 04:10:00,0.236,0.0,242.8,1.0,0.0,0.0,0.0,3.9333334
2007-01-16 04:11:00,0.23,0.0,242.17,1.0,0.0,0.0,0.0,3.8333333
2007-01-16 04:12:00,0.218,0.0,241.48,1.0,0.0,1.0,0.0,2.6333334
2007-01-16 04:13:00,0.234,0.0,242.45,1.0,0.0,0.0,0.0,3.9
2007-01-16 04:14:00,0.216,0.0,242.59,1.0,0.0,0.0,0.0,3.6
2007-01-16 04:15:00,0.234,0.0,242.2,1.0,0.0,0.0,0.0,3.9
2007-01-16 04:16:00,0.216,0.0,242.63,1.0,0.0,0.0,0.0,3.6
2007-01-16 04:17:00,0.236,0.0,242.82,1.0,0.0,1.0,0.0,2.9333334
2007-01-16 04:18:00,0.216,0.0,242.71,1.0,0.0,0.0,0.0,3.6
2007-01-16 04:19:00,0.234,0.0,242.14,1.0,0.0,0.0,0.0,3.9
2007-01-16 04:20:00,0.214,0.0,241.99,0.8,0.0,0.0,0.0,3.5666666
2007-01-16 04:21:00,0.256,0.0,242.03,1.2,0.0,0.0,0.0,4.266667
2007-01-16 04:22:00,0.324,0.128,241.65,1.4,0.0,0.0,0.0,5.4
2007-01-16 04:23:00,0.34,0.132,241.41,1.6,0.0,0.0,0.0,5.6666665
2007-01-16 04:24:00,0.318,0.124,240.83,1.4,0.0,0.0,0.0,5.3
2007-01-16 04:25:00,0.388,0.186,241.28,1.8,0.0,2.0,0.0,4.4666667
2007-01-16 04:26:00,0.402,0.25,241.25,2.0,0.0,1.0,0.0,5.7
2007-01-16 04:27:00,0.438,0.254,241.05,2.0,0.0,2.0,0.0,5.3
2007-01-16 04:28:00,0.414,0.244,240.12,2.0,0.0,1.0,0.0,5.9
2007-01-16 04:29:00,0.416,0.246,239.68,2.0,0.0,2.0,0.0,4.9333334
2007-01-16 04:30:00,0.392,0.244,239.99,1.8,0.0,1.0,0.0,5.5333333
2007-01-16 04:31:00,0.412,0.254,241.17,2.0,0.0,2.0,0.0,4.866667
2007-01-16 04:32:00,1.274,0.236,240.14,5.6,0.0,2.0,12.0,7.2333336
2007-01-16 04:33:00,1.504,0.236,239.63,6.2,0.0,1.0,18.0,6.0666676
2007-01-16 04:34:00,1.406,0.138,239.88,5.8,0.0,2.0,19.0,2.4333324
2007-01-16 04:35:00,1.398,0.108,240.77,5.8,0.0,1.0,18.0,4.299999
2007-01-16 04:36:00,1.372,0.102,240.73,5.6,0.0,2.0,17.0,3.8666668
2007-01-16 04:37:00,1.392,0.11,241.16,5.8,0.0,2.0,18.0,3.2000008
2007-01-16 04:38:00,1.41,0.136,241.47,5.8,0.0,1.0,18.0,4.5
2007-01-16 04:39:00,1.46,0.214,241.03,6.0,0.0,2.0,18.0,4.333334
2007-01-16 04:40:00,1.442,0.208,240.78,6.0,0.0,1.0,18.0,5.033333
2007-01-16 04:41:00,1.452,0.212,241.16,6.0,0.0,2.0,18.0,4.200001
2007-01-16 04:42:00,1.454,0.212,240.94,6.0,0.0,1.0,18.0,5.2333336
2007-01-16 04:43:00,1.426,0.204,240.44,6.0,0.0,1.0,17.0,5.7666664
2007-01-16 04:44:00,1.402,0.158,239.13,5.8,0.0,2.0,18.0,3.3666668
2007-01-16 04:45:00,1.332,0.078,238.88,5.6,0.0,0.0,17.0,5.200001
2007-01-16 04:46:00,1.356,0.084,239.38,5.6,0.0,0.0,18.0,4.6000004
2007-01-16 04:47:00,1.346,0.082,240.3,5.6,0.0,0.0,18.0,4.4333324
2007-01-16 04:48:00,1.33,0.0,240.3,5.4,0.0,0.0,17.0,5.166666
2007-01-16 04:49:00,1.276,0.0,240.34,5.2,0.0,0.0,18.0,3.2666664
2007-01-16 04:50:00,1.29,0.0,239.74,5.4,0.0,1.0,18.0,2.5
2007-01-16 04:51:00,1.276,0.0,240.22,5.2,0.0,0.0,17.0,4.2666664
2007-01-16 04:52:00,1.296,0.0,240.39,5.4,0.0,0.0,18.0,3.6000004
2007-01-16 04:53:00,1.274,0.0,240.2,5.2,0.0,0.0,18.0,3.2333336
2007-01-16 04:54:00,1.3,0.0,240.7,5.4,0.0,0.0,17.0,4.666666
2007-01-16 04:55:00,1.27,0.0,239.72,5.2,0.0,0.0,18.0,3.166666
2007-01-16 04:56:00,1.296,0.0,240.34,5.4,0.0,1.0,18.0,2.6000004
2007-01-16 04:57:00,1.3,0.0,240.47,5.4,0.0,0.0,17.0,4.666666
2007-01-16 04:58:00,1.398,0.114,239.56,5.8,0.0,0.0,18.0,5.299999
2007-01-16 04:59:00,1.392,0.116,241.14,5.8,0.0,0.0,18.0,5.200001
